learner_id,course_id,platform,enrollment_date,completion_status,assessment_score,feedback_score,time_spent_hours,video_completion_rate,interaction_count,anomaly_flag,course_quality_label,avg_completion_rate,avg_assessment_score,is_high_feedback,engagement_score
L1152,C028,Skillshare,2/22/2022,1,63.0,2.1,7.6,0.72,6.0,0,0,0.634146341,45.11707317,0,4.32
L1153,C095,Udemy,6/2/2022,1,93.9,2.8,15.6,0.89,5.0,0,0,0.679245283,48.90754717,0,4.45
L1154,C005,Skillshare,5/15/2022,1,71.6,2.6,13.6,0.87,9.0,0,0,0.714285714,50.55510204,0,7.83
L1155,C045,Coursera,8/13/2022,0,0.0,0.0,1.9,0.21,1.0,0,0,0.710526316,47.42368421,0,0.21
L1156,C016,Udemy,4/18/2022,1,63.3,3.0,37.1,0.8,11.0,0,0,0.712121212,51.35606061,0,8.8
L1157,C095,FutureLearn,12/19/2022,1,79.8,1.4,32.0,0.91,,0,0,0.679245283,48.90754717,0,10.01
L1158,C045,FutureLearn,11/20/2022,1,70.0,4.7,8.8,0.86,9.0,0,1,0.710526316,47.42368421,1,7.74
L1159,C055,Udemy,11/12/2022,0,0.0,0.0,1.1,0.25,3.0,0,0,0.693548387,48.5016129,0,0.75
L1160,C018,Udemy,4/16/2022,1,79.0,1.5,0.5,0.93,11.0,0,0,0.793103448,54.27413793,0,10.23
L1161,C008,FutureLearn,6/29/2022,0,0.0,0.0,1.9,0.13,1.0,0,0,0.645833333,46.42708333,0,0.13
L1162,C069,edX,11/2/2022,0,0.0,0.0,1.3,0.06,2.0,0,0,0.532258065,37.68064516,0,0.12
L1163,C069,Udemy,6/15/2022,0,0.0,0.0,2.0,0.03,3.0,0,0,0.532258065,37.68064516,0,0.09
L1164,C091,edX,5/29/2022,0,0.0,0.0,2.1,0.21,1.0,0,0,0.625,43.06458333,0,0.21
L1165,C074,edX,9/21/2022,1,51.4,3.8,8.3,0.96,12.0,0,0,0.671875,46.240625,0,11.52
L1166,C087,Coursera,3/11/2022,1,65.1,2.8,29.0,0.74,11.0,0,0,0.693877551,49.60204082,0,8.14
L1167,C097,Skillshare,1/31/2022,1,73.5,4.6,3.2,0.94,9.0,0,1,0.693548387,50.18548387,1,8.46
L1168,C036,Udemy,12/26/2022,0,0.0,0.0,0.5,0.11,1.0,0,0,0.68,47.784,0,0.11
L1169,C017,Udemy,3/16/2022,0,0.0,0.0,2.7,0.35,0.0,0,0,0.731343284,51.24328358,0,0.0
L1170,C092,edX,5/7/2022,1,68.7,3.6,31.3,0.7,16.0,0,0,0.804347826,55.64782609,0,11.2
L1171,C098,Skillshare,9/8/2022,1,70.5,1.9,2.0,,6.0,0,0,0.795454545,56.28409091,0,5.64
L1172,C019,FutureLearn,11/20/2022,1,56.5,1.7,38.2,1.0,,0,0,0.735849057,50.50754717,0,10.0
L1173,C035,Skillshare,7/12/2022,1,43.7,2.1,35.8,0.75,12.0,1,0,0.822222222,56.22888889,0,9.0
L1174,C058,Coursera,11/21/2022,1,59.6,4.7,3.4,0.76,11.0,0,0,0.666666667,45.32941176,1,8.36
L1175,C099,Coursera,7/26/2022,1,53.1,4.8,25.7,0.84,14.0,0,0,0.70212766,48.62765957,1,11.76
L1176,C066,edX,12/22/2022,1,57.6,1.6,5.6,0.86,13.0,0,0,0.630434783,43.1673913,0,11.18
L1177,C048,,9/7/2022,1,85.7,3.3,11.2,0.94,12.0,0,1,0.642857143,45.46190476,0,11.28
L1178,C042,FutureLearn,1/2/2022,1,68.8,4.2,4.7,0.82,5.0,0,1,0.547169811,38.61698113,1,4.1
L1179,C100,Coursera,8/23/2022,1,95.2,1.3,9.0,0.93,13.0,0,0,0.674418605,46.39069767,0,12.09
L1180,C082,edX,2/2/2022,1,56.7,3.6,21.4,0.85,15.0,0,0,0.661016949,45.00677966,0,12.75
L1181,C069,,4/22/2022,0,0.0,0.0,1.5,0.19,,0,0,0.532258065,37.68064516,0,0.19
L1182,C055,Udemy,9/11/2022,1,73.1,1.7,4.2,0.72,8.0,0,0,0.693548387,48.5016129,0,5.76
L1183,C035,edX,5/26/2022,1,62.6,1.9,6.2,0.84,10.0,0,0,0.822222222,56.22888889,0,8.4
L1184,C044,FutureLearn,10/23/2022,1,70.0,4.6,13.5,0.86,,0,1,0.826086957,56.53913043,1,8.6
L1185,C017,FutureLearn,9/6/2022,1,69.8,3.6,5.4,0.91,14.0,0,1,0.731343284,51.24328358,0,12.74
L1186,C044,Coursera,1/24/2022,1,95.2,2.0,10.2,0.96,9.0,0,0,0.826086957,56.53913043,0,8.64
L1187,C013,Skillshare,1/9/2022,1,57.7,1.4,2.7,0.99,18.0,0,0,0.693877551,46.83877551,0,17.82
L1188,C016,Udemy,8/14/2022,0,0.0,0.0,0.9,0.5,1.0,0,0,0.712121212,51.35606061,0,0.5
L1189,C059,Coursera,8/8/2022,1,70.9,2.1,19.8,0.79,12.0,0,0,0.622641509,44.59433962,0,9.48
L1190,C026,Udemy,11/29/2022,0,0.0,0.0,0.6,0.2,3.0,0,0,0.86,61.268,0,0.6
L1191,C039,Udemy,5/21/2022,1,66.0,3.4,17.6,0.83,8.0,0,1,0.659574468,48.54468085,0,6.64
L1192,C012,edX,5/9/2022,1,38.9,1.4,12.7,0.76,7.0,1,0,0.734375,52.640625,0,5.32
L1193,C011,edX,12/7/2022,0,0.0,0.0,2.0,0.19,2.0,0,0,0.682539683,47.54444444,0,0.38
L1194,C084,Udemy,1/27/2022,0,0.0,0.0,2.7,0.22,1.0,0,0,0.636363636,41.80909091,0,0.22
L1195,C051,edX,12/25/2022,1,43.6,3.2,8.2,0.91,6.0,0,0,0.708333333,51.68541667,0,5.46
L1196,C097,Udemy,8/8/2022,1,47.6,1.2,3.9,0.74,12.0,0,0,0.693548387,50.18548387,0,8.88
L1197,C084,Coursera,12/27/2022,0,0.0,0.0,0.5,0.4,1.0,0,0,0.636363636,41.80909091,0,0.4
L1198,C013,Coursera,4/20/2022,1,69.8,3.3,3.8,0.73,7.0,0,1,0.693877551,46.83877551,0,5.11
L1199,C062,Coursera,3/9/2022,1,51.3,1.0,7.3,0.88,18.0,0,0,0.648148148,44.63333333,0,15.84
L1200,C076,Udemy,9/23/2022,1,82.5,3.3,26.3,0.95,8.0,0,1,0.783333333,51.98333333,0,7.6
L1201,C088,Skillshare,1/5/2022,0,0.0,0.0,1.8,0.37,,0,0,0.607843137,41.05294118,0,0.37
L1202,C002,edX,3/3/2022,1,60.7,3.7,5.6,0.97,14.0,0,1,0.770833333,50.73541667,0,13.58
L1203,C055,Udemy,9/2/2022,1,83.5,4.5,6.8,0.79,13.0,0,1,0.693548387,48.5016129,1,10.27
L1204,C010,Udemy,7/16/2022,1,76.1,2.6,2.4,0.81,8.0,0,0,0.789473684,54.9,0,6.48
L1205,C012,Coursera,2/22/2022,1,80.0,2.0,6.1,0.82,4.0,0,0,0.734375,52.640625,0,3.28
L1206,C041,edX,6/3/2022,1,47.9,2.7,0.6,0.85,10.0,0,0,0.716981132,51.24150943,0,8.5
L1207,C018,Skillshare,3/10/2022,0,0.0,0.0,0.8,0.05,1.0,0,0,0.793103448,54.27413793,0,0.05
L1208,C083,Udemy,2/5/2022,0,0.0,0.0,0.9,0.48,2.0,0,0,0.775862069,53.65344828,0,0.96
L1209,C068,FutureLearn,1/5/2022,0,0.0,0.0,1.7,0.01,3.0,0,0,0.805555556,57.31388889,0,0.03
L1210,C079,Udemy,8/14/2022,1,97.1,4.2,1.4,0.82,6.0,0,1,0.755102041,51.49183673,1,4.92
L1211,C045,Udemy,11/18/2022,0,0.0,0.0,1.9,,1.0,0,0,0.710526316,47.42368421,0,0.21
L1212,C096,Udemy,7/30/2022,1,81.0,2.4,1.5,0.96,8.0,0,0,0.677966102,45.67118644,0,7.68
L1213,C079,Skillshare,4/22/2022,1,59.1,2.9,6.8,0.92,5.0,0,0,0.755102041,51.49183673,0,4.6
L1214,C012,Coursera,3/13/2022,1,62.6,2.6,1.5,0.85,6.0,0,0,0.734375,52.640625,0,5.1
L1215,C097,Coursera,10/29/2022,1,95.7,2.0,6.6,1.0,9.0,0,0,0.693548387,50.18548387,0,9.0
L1216,C094,Skillshare,6/29/2022,0,0.0,0.0,0.8,0.1,2.0,0,0,0.648148148,47.95925926,0,0.2
L1217,C055,edX,3/13/2022,1,80.2,2.4,8.6,0.8,6.0,0,0,0.693548387,48.5016129,0,4.8
L1218,C032,edX,11/27/2022,1,94.7,2.2,10.5,0.8,9.0,0,0,0.612244898,43.57755102,0,7.2
L1219,C011,Udemy,10/11/2022,1,94.0,3.0,28.7,0.71,10.0,0,0,0.682539683,47.54444444,0,7.1
L1220,C077,FutureLearn,11/8/2022,1,60.3,1.2,8.5,0.96,16.0,0,0,0.688888889,47.95333333,0,15.36
L1221,C037,Coursera,12/4/2022,1,62.8,3.8,6.6,0.74,7.0,0,1,0.6875,45.5375,0,5.18
L1222,C039,,9/23/2022,1,69.5,3.5,7.0,0.95,14.0,0,1,0.659574468,48.54468085,0,13.3
L1223,C078,FutureLearn,4/7/2022,0,0.0,0.0,2.2,0.21,2.0,0,0,0.738095238,51.98809524,0,0.42
L1224,C096,Skillshare,6/1/2022,1,75.9,1.0,25.9,0.73,5.0,0,0,0.677966102,45.67118644,0,3.65
L1225,C083,Coursera,5/3/2022,1,57.5,1.9,8.8,0.83,13.0,0,0,0.775862069,53.65344828,0,10.79
L1226,C064,Skillshare,2/27/2022,1,53.9,1.4,3.2,0.95,8.0,0,0,0.770833333,56.29791667,0,7.6
L1227,C031,Skillshare,11/23/2022,0,0.0,0.0,2.9,0.18,5.0,0,0,0.636363636,44.01636364,0,0.9
L1228,C077,Coursera,9/28/2022,1,86.8,3.2,43.0,0.92,7.0,0,1,0.688888889,47.95333333,0,6.44
L1229,C002,edX,6/12/2022,1,89.4,2.8,8.5,0.86,13.0,0,0,0.770833333,50.73541667,0,11.18
L1230,C017,Skillshare,10/19/2022,1,70.8,3.4,1.8,0.74,7.0,0,1,0.731343284,51.24328358,0,5.18
L1231,C054,edX,10/7/2022,1,94.1,1.4,22.4,0.82,8.0,0,0,0.541666667,38.03958333,0,6.56
L1232,C088,Udemy,8/30/2022,1,88.4,4.5,26.5,,16.0,0,1,0.607843137,41.05294118,1,12.64
L1233,C099,Coursera,1/9/2022,1,82.0,1.0,8.3,0.8,8.0,0,0,0.70212766,48.62765957,0,6.4
L1234,C076,Coursera,1/8/2022,1,61.7,3.4,19.2,0.78,10.0,0,1,0.783333333,51.98333333,0,7.8
L1235,C034,Udemy,1/21/2022,0,0.0,0.0,1.9,0.33,3.0,0,0,0.745098039,50.31960784,0,0.99
L1236,C008,Skillshare,9/17/2022,0,0.0,0.0,2.0,0.14,0.0,0,0,0.645833333,46.42708333,0,0.0
L1237,C037,,8/1/2022,1,41.1,3.9,10.3,0.8,11.0,1,0,0.6875,45.5375,0,8.8
L1238,C055,Skillshare,2/12/2022,0,0.0,0.0,2.2,0.19,3.0,0,0,0.693548387,48.5016129,0,0.57
L1239,C082,FutureLearn,10/3/2022,0,0.0,0.0,1.4,0.24,2.0,0,0,0.661016949,45.00677966,0,0.48
L1240,C079,Udemy,5/23/2022,1,79.2,1.4,26.9,0.97,10.0,0,0,0.755102041,51.49183673,0,9.7
L1241,C011,edX,2/10/2022,1,48.1,2.2,8.6,0.85,11.0,0,0,0.682539683,47.54444444,0,9.35
L1242,C066,Udemy,3/21/2022,1,87.9,1.3,0.5,0.78,4.0,0,0,0.630434783,43.1673913,0,3.12
L1243,C069,edX,7/20/2022,1,71.5,2.1,20.5,0.85,8.0,0,0,0.532258065,37.68064516,0,6.8
L1244,C076,Coursera,6/8/2022,1,65.5,3.3,1.2,1.0,9.0,0,1,0.783333333,51.98333333,0,9.0
L1245,C090,Skillshare,5/3/2022,1,85.9,2.8,12.7,0.73,7.0,0,0,0.711538462,48.97307692,0,5.11
L1246,C008,Udemy,2/14/2022,1,63.5,4.9,3.0,0.84,10.0,0,1,0.645833333,46.42708333,1,8.4
L1247,C056,Coursera,8/21/2022,1,68.9,3.3,30.1,0.96,,0,1,0.727272727,51.27636364,0,6.72
L1248,C079,FutureLearn,1/29/2022,0,0.0,0.0,2.8,0.43,3.0,0,0,0.755102041,51.49183673,0,1.29
L1249,C040,Udemy,3/3/2022,0,0.0,0.0,1.8,0.02,0.0,0,0,0.622222222,43.37555556,0,0.0
L1250,C002,Udemy,12/26/2022,1,67.2,4.0,5.5,0.86,9.0,0,1,0.770833333,50.73541667,1,7.74
L1251,C002,Udemy,9/12/2022,1,81.8,1.8,4.1,0.84,8.0,0,0,0.770833333,50.73541667,0,6.72
L1252,C045,FutureLearn,9/22/2022,1,84.0,1.6,5.1,0.99,7.0,0,0,0.710526316,47.42368421,0,6.93
L1253,C093,edX,3/27/2022,1,69.7,3.8,7.2,0.96,8.0,0,1,0.660714286,42.91785714,0,7.68
L1254,C048,Udemy,5/18/2022,1,58.3,2.5,8.6,0.94,,0,0,0.642857143,45.46190476,0,7.52
L1255,C094,Coursera,1/16/2022,0,0.0,0.0,1.2,0.07,,0,0,0.648148148,47.95925926,0,0.14
L1256,C043,Skillshare,5/20/2022,1,100.0,2.8,3.9,,15.0,0,0,0.625,44.2375,0,12.6
L1257,C068,Coursera,5/15/2022,1,96.1,4.6,5.0,0.99,9.0,0,1,0.805555556,57.31388889,1,8.91
L1258,C092,FutureLearn,11/18/2022,1,72.1,2.1,15.0,0.87,12.0,0,0,0.804347826,55.64782609,0,10.44
L1259,C010,Skillshare,8/22/2022,1,95.1,3.5,5.2,0.76,18.0,0,1,0.789473684,54.9,0,13.68
L1260,C066,edX,1/29/2022,1,43.4,2.6,5.3,0.86,10.0,0,0,0.630434783,43.1673913,0,8.6
L1261,C064,FutureLearn,3/27/2022,0,0.0,0.0,1.7,0.08,0.0,0,0,0.770833333,56.29791667,0,0.0
L1262,C048,Udemy,5/11/2022,1,53.7,3.4,10.8,,15.0,0,0,0.642857143,45.46190476,0,12.3
L1263,C099,Coursera,10/21/2022,1,76.1,4.3,19.2,0.75,8.0,0,1,0.70212766,48.62765957,1,6.0
L1264,C087,,4/27/2022,0,0.0,0.0,2.6,0.02,0.0,0,0,0.693877551,49.60204082,0,0.0
L1265,C095,FutureLearn,1/2/2022,0,0.0,0.0,1.0,0.12,2.0,0,0,0.679245283,48.90754717,0,0.24
L1266,C006,Coursera,5/6/2022,1,68.3,2.6,1.2,0.9,12.0,0,0,0.653061224,43.82244898,0,10.8
L1267,C006,Skillshare,7/6/2022,1,76.6,1.4,13.4,0.99,12.0,0,0,0.653061224,43.82244898,0,11.88
L1268,C050,Udemy,4/2/2022,1,76.0,2.8,9.1,0.84,,0,0,0.744186047,49.07906977,0,13.44
L1269,C005,FutureLearn,1/1/2023,1,85.3,3.3,24.0,0.98,4.0,0,1,0.714285714,50.55510204,0,3.92
L1270,C095,Skillshare,4/25/2022,0,0.0,0.0,1.3,0.27,2.0,0,0,0.679245283,48.90754717,0,0.54
L1271,C042,Udemy,8/2/2022,0,0.0,0.0,2.0,0.27,3.0,0,0,0.547169811,38.61698113,0,0.81
L1272,C093,,5/19/2022,1,79.8,2.5,13.3,0.84,6.0,0,0,0.660714286,42.91785714,0,5.04
L1273,C010,FutureLearn,7/10/2022,1,58.4,1.1,1.1,0.85,12.0,0,0,0.789473684,54.9,0,10.2
L1274,C016,FutureLearn,12/11/2022,1,90.5,3.8,12.2,0.85,15.0,0,1,0.712121212,51.35606061,0,12.75
L1275,C007,Udemy,4/25/2022,1,60.6,1.2,10.0,0.77,8.0,0,0,0.617021277,40.28297872,0,6.16
L1276,C067,Coursera,7/25/2022,1,55.3,2.0,1.9,0.93,6.0,0,0,0.711111111,51.03555556,0,5.58
L1277,C009,Skillshare,5/25/2022,1,85.3,4.2,0.5,0.79,8.0,0,1,0.787234043,54.68723404,1,6.32
L1278,C100,edX,6/17/2022,0,0.0,0.0,1.3,0.26,3.0,0,0,0.674418605,46.39069767,0,0.78
L1279,C012,FutureLearn,8/22/2022,0,0.0,0.0,1.9,0.01,0.0,0,0,0.734375,52.640625,0,0.0
L1280,C002,edX,4/13/2022,1,91.5,4.8,12.8,0.73,11.0,0,1,0.770833333,50.73541667,1,8.03
L1281,C038,FutureLearn,6/5/2022,1,71.0,3.2,7.7,0.87,16.0,0,1,0.6875,48.7171875,0,13.92
L1282,C095,FutureLearn,5/5/2022,0,0.0,0.0,1.7,0.42,2.0,0,0,0.679245283,48.90754717,0,0.84
L1283,C060,edX,10/30/2022,0,0.0,0.0,2.3,0.08,1.0,0,0,0.659574468,48.6,0,0.08
L1284,C064,Udemy,10/7/2022,1,47.1,3.8,4.6,0.87,9.0,0,0,0.770833333,56.29791667,0,7.83
L1285,C098,Udemy,3/19/2022,1,74.6,3.5,5.6,0.75,16.0,0,1,0.795454545,56.28409091,0,12.0
L1286,C001,Skillshare,1/13/2022,0,0.0,0.0,1.3,0.4,4.0,0,0,0.743589744,52.16153846,0,1.6
L1287,C030,FutureLearn,6/27/2022,0,0.0,0.0,2.1,0.49,2.0,0,0,0.714285714,49.2877551,0,0.98
L1288,C082,Coursera,6/21/2022,1,66.5,4.4,14.3,0.72,14.0,0,1,0.661016949,45.00677966,1,10.08
L1289,C001,Skillshare,6/7/2022,1,65.3,4.5,2.3,0.72,12.0,0,1,0.743589744,52.16153846,1,8.64
L1290,C014,Udemy,9/29/2022,1,58.1,2.7,2.2,0.79,10.0,0,0,0.692307692,48.18269231,0,7.9
L1291,C031,Skillshare,9/9/2022,1,75.7,4.1,2.1,0.72,,0,1,0.636363636,44.01636364,1,10.08
L1292,C008,Udemy,12/31/2022,0,0.0,0.0,2.2,0.2,2.0,0,0,0.645833333,46.42708333,0,0.4
L1293,C036,Coursera,1/23/2022,1,90.5,3.3,4.7,0.86,8.0,0,1,0.68,47.784,0,6.88
L1294,C030,,7/31/2022,1,81.7,2.5,0.1,0.7,10.0,0,0,0.714285714,49.2877551,0,7.0
L1295,C090,edX,8/23/2022,0,0.0,0.0,2.2,0.15,2.0,0,0,0.711538462,48.97307692,0,0.3
L1296,C096,Coursera,10/25/2022,1,56.3,1.9,7.7,,10.0,0,0,0.677966102,45.67118644,0,7.6
L1297,C013,FutureLearn,3/10/2022,1,63.2,2.9,0.7,0.88,8.0,0,0,0.693877551,46.83877551,0,7.04
L1298,C082,Skillshare,2/8/2022,1,74.4,4.7,8.0,0.87,13.0,0,1,0.661016949,45.00677966,1,11.31
L1299,C076,FutureLearn,2/1/2022,1,88.6,4.3,2.1,0.91,8.0,0,1,0.783333333,51.98333333,1,7.28
L1300,C056,Udemy,5/2/2022,0,0.0,0.0,2.3,0.11,0.0,0,0,0.727272727,51.27636364,0,0.0
L1301,C038,edX,6/11/2022,1,66.2,1.7,1.1,0.77,,0,0,0.6875,48.7171875,0,6.93
L1302,C051,edX,6/12/2022,0,0.0,0.0,2.9,0.36,1.0,0,0,0.708333333,51.68541667,0,0.36
L1303,C058,edX,4/30/2022,1,54.9,1.8,19.6,0.78,9.0,0,0,0.666666667,45.32941176,0,7.02
L1304,C010,Udemy,3/11/2022,1,75.4,2.4,11.5,0.71,12.0,0,0,0.789473684,54.9,0,8.52
L1305,C100,FutureLearn,2/25/2022,1,70.4,2.4,6.3,0.91,14.0,0,0,0.674418605,46.39069767,0,12.74
L1306,C020,Coursera,3/26/2022,1,83.4,4.3,38.6,0.96,8.0,0,1,0.760869565,53.55434783,1,7.68
L1307,C058,Skillshare,6/10/2022,0,0.0,0.0,1.2,0.31,3.0,0,0,0.666666667,45.32941176,0,0.93
L1308,C053,Coursera,10/2/2022,0,0.0,0.0,0.7,0.18,1.0,0,0,0.694915254,50.12542373,0,0.18
L1309,C046,Udemy,8/20/2022,1,77.4,2.9,6.8,0.83,17.0,0,0,0.775510204,53.68367347,0,14.11
L1310,C040,Skillshare,5/16/2022,1,53.9,3.9,8.1,0.98,9.0,0,0,0.622222222,43.37555556,0,8.82
L1311,C016,Coursera,3/22/2022,0,0.0,0.0,2.0,0.14,1.0,0,0,0.712121212,51.35606061,0,0.14
L1312,C088,edX,12/27/2022,1,73.3,3.5,2.1,0.84,12.0,0,1,0.607843137,41.05294118,0,10.08
L1313,C090,FutureLearn,1/21/2022,1,63.0,2.3,9.4,0.98,12.0,0,0,0.711538462,48.97307692,0,11.76
L1314,C028,edX,3/17/2022,1,85.2,2.7,5.8,0.89,13.0,0,0,0.634146341,45.11707317,0,11.57
L1315,C012,Udemy,7/2/2022,1,63.9,1.7,4.2,0.8,10.0,0,0,0.734375,52.640625,0,8.0
L1316,C051,FutureLearn,1/26/2022,0,0.0,0.0,0.9,0.02,2.0,0,0,0.708333333,51.68541667,0,0.04
L1317,C087,edX,5/14/2022,1,81.9,3.6,17.5,0.73,10.0,0,1,0.693877551,49.60204082,0,7.3
L1318,C023,Coursera,7/27/2022,1,90.2,4.3,0.8,0.91,10.0,0,1,0.679245283,49.76792453,1,9.1
L1319,C058,FutureLearn,10/9/2022,1,82.8,3.0,17.4,0.82,,0,0,0.666666667,45.32941176,0,4.1
L1320,C032,Coursera,8/25/2022,0,0.0,0.0,1.5,0.17,2.0,0,0,0.612244898,43.57755102,0,0.34
L1321,C014,Udemy,3/4/2022,0,0.0,0.0,1.2,0.27,1.0,0,0,0.692307692,48.18269231,0,0.27
L1322,C002,Coursera,4/24/2022,1,74.0,4.2,2.0,,9.0,0,1,0.770833333,50.73541667,1,7.38
L1323,C017,,7/25/2022,1,75.7,2.6,3.1,0.81,10.0,0,0,0.731343284,51.24328358,0,8.1
L1324,C048,Coursera,10/26/2022,0,0.0,0.0,1.5,0.01,1.0,0,0,0.642857143,45.46190476,0,0.01
L1325,C076,edX,2/8/2022,0,0.0,0.0,2.1,0.39,2.0,0,0,0.783333333,51.98333333,0,0.78
L1326,C003,Coursera,4/12/2022,1,61.2,3.8,2.8,0.97,16.0,0,1,0.681818182,43.65,0,15.52
L1327,C083,Skillshare,3/7/2022,0,0.0,0.0,1.6,0.04,2.0,0,0,0.775862069,53.65344828,0,0.08
L1328,C012,edX,3/4/2022,1,84.9,1.2,4.9,0.75,12.0,0,0,0.734375,52.640625,0,9.0
L1329,C006,Skillshare,1/26/2022,1,73.8,2.1,2.2,0.98,10.0,0,0,0.653061224,43.82244898,0,9.8
L1330,C022,FutureLearn,8/10/2022,0,0.0,0.0,1.4,0.34,3.0,0,0,0.612903226,41.62419355,0,1.02
L1331,C093,Skillshare,9/12/2022,0,0.0,0.0,0.9,0.12,1.0,0,0,0.660714286,42.91785714,0,0.12
L1332,C004,Skillshare,12/16/2022,1,86.5,3.2,2.9,0.78,12.0,0,1,0.84,57.566,0,9.36
L1333,C055,Udemy,7/1/2022,0,0.0,0.0,2.3,0.39,2.0,0,0,0.693548387,48.5016129,0,0.78
L1334,C028,Udemy,5/21/2022,0,0.0,0.0,1.5,0.29,1.0,0,0,0.634146341,45.11707317,0,0.29
L1335,C036,Skillshare,3/18/2022,1,77.4,2.3,7.1,0.71,8.0,0,0,0.68,47.784,0,5.68
L1336,C005,FutureLearn,11/14/2022,1,43.5,2.2,4.8,,19.0,0,0,0.714285714,50.55510204,0,18.05
L1337,C079,Udemy,11/28/2022,1,63.9,4.4,5.6,0.87,7.0,0,1,0.755102041,51.49183673,1,6.09
L1338,C038,Skillshare,7/30/2022,1,78.6,1.9,12.6,0.94,8.0,0,0,0.6875,48.7171875,0,7.52
L1339,C071,Skillshare,2/1/2022,0,0.0,0.0,1.6,,1.0,0,0,0.724137931,50.45172414,0,0.18
L1340,C012,edX,7/16/2022,1,79.4,2.0,2.6,0.84,,0,0,0.734375,52.640625,0,8.4
L1341,C018,Skillshare,4/13/2022,0,0.0,0.0,0.9,0.36,4.0,0,0,0.793103448,54.27413793,0,1.44
L1342,C083,FutureLearn,5/8/2022,1,62.5,1.7,1.3,0.74,12.0,0,0,0.775862069,53.65344828,0,8.88
L1343,C081,FutureLearn,1/10/2022,1,78.1,4.0,9.3,0.91,11.0,0,1,0.673469388,44.80612245,1,10.01
L1344,C049,edX,9/3/2022,0,0.0,0.0,2.6,0.34,3.0,0,0,0.717391304,51.05434783,0,1.02
L1345,C070,Skillshare,6/26/2022,0,0.0,0.0,2.8,0.17,0.0,0,0,0.738095238,48.29761905,0,0.0
L1346,C073,FutureLearn,6/14/2022,1,59.1,2.1,2.8,1.0,7.0,0,0,0.756097561,48.97317073,0,7.0
L1347,C050,edX,4/3/2022,1,80.6,1.6,35.4,0.98,14.0,0,0,0.744186047,49.07906977,0,13.72
L1348,C004,edX,11/2/2022,1,78.2,2.4,1.9,0.83,13.0,0,0,0.84,57.566,0,10.79
L1349,C029,Coursera,5/24/2022,1,60.1,5.0,5.1,0.88,9.0,0,1,0.619047619,43.39761905,1,7.92
L1350,C008,Skillshare,9/29/2022,1,71.0,4.1,0.9,0.76,10.0,0,1,0.645833333,46.42708333,1,7.6
L1351,C046,FutureLearn,4/30/2022,0,0.0,0.0,1.8,0.01,2.0,0,0,0.775510204,53.68367347,0,0.02
L1352,C021,Coursera,5/7/2022,1,80.7,3.6,5.4,0.98,13.0,0,1,0.74,50.32,0,12.74
L1353,C085,Udemy,5/17/2022,0,0.0,0.0,2.2,0.28,5.0,0,0,0.689655172,46.95,0,1.4
L1354,C069,Coursera,4/23/2022,1,82.2,4.8,11.9,0.88,10.0,0,1,0.532258065,37.68064516,1,8.8
L1355,C074,Skillshare,7/1/2022,1,59.1,3.5,13.9,0.9,7.0,0,0,0.671875,46.240625,0,6.3
L1356,C023,Udemy,5/2/2022,1,100.0,4.1,10.8,0.82,15.0,0,1,0.679245283,49.76792453,1,12.3
L1357,C076,edX,12/24/2022,1,44.1,1.5,0.2,0.97,7.0,0,0,0.783333333,51.98333333,0,6.79
L1358,C046,FutureLearn,1/15/2022,1,85.6,1.5,5.2,0.95,9.0,0,0,0.775510204,53.68367347,0,8.55
L1359,C091,edX,10/18/2022,1,54.7,3.6,36.1,0.72,10.0,0,0,0.625,43.06458333,0,7.2
L1360,C073,Udemy,10/16/2022,1,56.1,4.4,7.4,0.98,13.0,0,0,0.756097561,48.97317073,1,12.74
L1361,C025,Skillshare,10/5/2022,0,0.0,0.0,1.6,0.1,2.0,0,0,0.578947368,40.70789474,0,0.2
L1362,C040,Udemy,9/9/2022,1,63.2,2.1,2.4,0.88,5.0,0,0,0.622222222,43.37555556,0,4.4
L1363,C005,Coursera,1/29/2022,1,76.4,2.7,8.3,0.81,16.0,0,0,0.714285714,50.55510204,0,12.96
L1364,C030,FutureLearn,4/23/2022,1,95.8,4.6,16.3,0.76,,0,1,0.714285714,49.2877551,1,6.08
L1365,C003,FutureLearn,9/2/2022,0,0.0,0.0,2.5,0.36,1.0,0,0,0.681818182,43.65,0,0.36
L1366,C001,edX,11/11/2022,1,84.0,1.2,0.2,0.81,6.0,0,0,0.743589744,52.16153846,0,4.86
L1367,C026,Udemy,6/24/2022,1,77.6,2.6,18.6,0.7,6.0,0,0,0.86,61.268,0,4.2
L1368,C092,Udemy,6/15/2022,1,55.0,4.8,1.3,0.76,8.0,0,0,0.804347826,55.64782609,1,6.08
L1369,C008,Coursera,3/17/2022,1,100.0,3.5,7.6,0.73,13.0,0,1,0.645833333,46.42708333,0,9.49
L1370,C076,Udemy,2/26/2022,0,0.0,0.0,0.5,0.15,0.0,0,0,0.783333333,51.98333333,0,0.0
L1371,C068,edX,2/7/2022,1,81.8,4.0,27.9,,8.0,0,1,0.805555556,57.31388889,1,5.76
L1372,C048,Skillshare,10/28/2022,1,75.6,2.1,7.2,0.83,10.0,0,0,0.642857143,45.46190476,0,8.3
L1373,C013,edX,6/4/2022,1,59.7,2.4,13.5,0.93,12.0,0,0,0.693877551,46.83877551,0,11.16
